1587407944756,472,Local_Base Pins,200,OK,Local Testing Environment 1-3,text,true,2378263,5,10,465
1587407943961,1436,Local_Request frequency,200,OK,Local Testing Environment 1-5,text,true,1040,5,10,1436
1587407944885,694,Local_Base Pins,200,OK,Local Testing Environment 1-1,text,true,3422358,5,10,685
1587407944885,694,Local_Healthcheck,200,OK,Local Testing Environment 1-2,text,true,247,5,10,694
1587407944805,1013,Local_Request counts,200,OK,Local Testing Environment 1-4,text,true,524,5,10,1013
1587407945819,5,Local_Healthcheck,200,OK,Local Testing Environment 1-4,text,true,247,5,10,5
1587407945229,652,Local_Time to close,200,OK,Local Testing Environment 1-3,text,true,361,5,10,652
1587407945882,502,Local_Request frequency,200,OK,Local Testing Environment 1-3,text,true,471,5,10,502
1587407945397,1185,Local_Request counts,200,OK,Local Testing Environment 1-5,text,true,537,5,10,1184
1587407946582,2,Local_Healthcheck,200,OK,Local Testing Environment 1-5,text,true,247,5,10,2
1587407945825,1032,Local_Base Pins,200,OK,Local Testing Environment 1-4,text,true,6081460,5,10,1011
1587407946385,549,Local_Request counts,200,OK,Local Testing Environment 1-3,text,true,273,5,10,549
1587407946935,3,Local_Healthcheck,200,OK,Local Testing Environment 1-3,text,true,247,5,10,3
1587407945580,1687,Local_Time to close,200,OK,Local Testing Environment 1-1,text,true,361,5,10,1686
1587407945580,1700,Local_Base Pins,200,OK,Local Testing Environment 1-2,text,true,4824176,5,10,1683
1587407946584,1219,Local_Base Pins,200,OK,Local Testing Environment 1-5,text,true,6595188,5,10,1157
1587407947267,612,Local_Request frequency,200,OK,Local Testing Environment 1-1,text,true,474,5,10,612
1587407946857,1097,Local_Time to close,200,OK,Local Testing Environment 1-4,text,true,359,5,10,1096
1587407947880,574,Local_Request counts,200,OK,Local Testing Environment 1-1,text,true,273,5,10,574
1587407948455,5,Local_Healthcheck,200,OK,Local Testing Environment 1-1,text,true,247,5,10,5
1587407946938,1544,Local_Base Pins,200,OK,Local Testing Environment 1-3,text,true,7836156,5,10,1517
1587407948461,36,Local_Base Pins,200,OK,Local Testing Environment 1-1,text,true,219,5,10,36
1587407947280,1264,Local_Time to close,200,OK,Local Testing Environment 1-2,text,true,359,5,10,1264
1587407948497,51,Local_Time to close,200,OK,Local Testing Environment 1-1,text,true,273,5,10,51
1587407948549,42,Local_Request frequency,200,OK,Local Testing Environment 1-1,text,true,509,5,10,42
