NAME,state,county,tract,GEO_ID,Total population
"Census Tract 5355.01, Los Angeles County, California",6,37,535501,1400000US06037535501,3549
"Census Tract 5355.02, Los Angeles County, California",6,37,535502,1400000US06037535502,5606
"Census Tract 5355.03, Los Angeles County, California",6,37,535503,1400000US06037535503,2481
"Census Tract 5356.03, Los Angeles County, California",6,37,535603,1400000US06037535603,3901
"Census Tract 9108.10, Los Angeles County, California",6,37,910810,1400000US06037910810,2573
"Census Tract 9108.14, Los Angeles County, California",6,37,910814,1400000US06037910814,3870
"Census Tract 9108.15, Los Angeles County, California",6,37,910815,1400000US06037910815,5177
"Census Tract 9110.01, Los Angeles County, California",6,37,911001,1400000US06037911001,3718
"Census Tract 9111, Los Angeles County, California",6,37,911100,1400000US06037911100,8380
"Census Tract 9200.13, Los Angeles County, California",6,37,920013,1400000US06037920013,6854
"Census Tract 9200.15, Los Angeles County, California",6,37,920015,1400000US06037920015,6503
"Census Tract 9200.16, Los Angeles County, California",6,37,920016,1400000US06037920016,4039
"Census Tract 9200.17, Los Angeles County, California",6,37,920017,1400000US06037920017,4211
"Census Tract 9200.18, Los Angeles County, California",6,37,920018,1400000US06037920018,1984
"Census Tract 9200.20, Los Angeles County, California",6,37,920020,1400000US06037920020,5968
"Census Tract 9200.28, Los Angeles County, California",6,37,920028,1400000US06037920028,8400
"Census Tract 9200.29, Los Angeles County, California",6,37,920029,1400000US06037920029,5065
"Census Tract 9200.30, Los Angeles County, California",6,37,920030,1400000US06037920030,4816
"Census Tract 9200.31, Los Angeles County, California",6,37,920031,1400000US06037920031,4741
"Census Tract 9200.34, Los Angeles County, California",6,37,920034,1400000US06037920034,3363
"Census Tract 9200.35, Los Angeles County, California",6,37,920035,1400000US06037920035,7120
"Census Tract 9200.38, Los Angeles County, California",6,37,920038,1400000US06037920038,1658
"Census Tract 9200.39, Los Angeles County, California",6,37,920039,1400000US06037920039,1623
"Census Tract 9200.40, Los Angeles County, California",6,37,920040,1400000US06037920040,4000
"Census Tract 9200.41, Los Angeles County, California",6,37,920041,1400000US06037920041,1425
"Census Tract 9200.42, Los Angeles County, California",6,37,920042,1400000US06037920042,6604
"Census Tract 9200.43, Los Angeles County, California",6,37,920043,1400000US06037920043,7533
"Census Tract 9200.44, Los Angeles County, California",6,37,920044,1400000US06037920044,2370
"Census Tract 9200.45, Los Angeles County, California",6,37,920045,1400000US06037920045,4404
"Census Tract 9200.46, Los Angeles County, California",6,37,920046,1400000US06037920046,3836
"Census Tract 9200.47, Los Angeles County, California",6,37,920047,1400000US06037920047,6755
"Census Tract 9200.48, Los Angeles County, California",6,37,920048,1400000US06037920048,5305
"Census Tract 9200.49, Los Angeles County, California",6,37,920049,1400000US06037920049,5228
"Census Tract 9200.50, Los Angeles County, California",6,37,920050,1400000US06037920050,1248
"Census Tract 9201.02, Los Angeles County, California",6,37,920102,1400000US06037920102,4687
"Census Tract 9201.04, Los Angeles County, California",6,37,920104,1400000US06037920104,2939
"Census Tract 9201.06, Los Angeles County, California",6,37,920106,1400000US06037920106,3828
"Census Tract 9201.09, Los Angeles County, California",6,37,920109,1400000US06037920109,4883
"Census Tract 9201.10, Los Angeles County, California",6,37,920110,1400000US06037920110,2989
"Census Tract 9201.11, Los Angeles County, California",6,37,920111,1400000US06037920111,2935
"Census Tract 9201.12, Los Angeles County, California",6,37,920112,1400000US06037920112,4076
"Census Tract 9201.14, Los Angeles County, California",6,37,920114,1400000US06037920114,6463
"Census Tract 9201.15, Los Angeles County, California",6,37,920115,1400000US06037920115,4193
"Census Tract 9201.16, Los Angeles County, California",6,37,920116,1400000US06037920116,4999
"Census Tract 9201.18, Los Angeles County, California",6,37,920118,1400000US06037920118,6172
"Census Tract 9201.19, Los Angeles County, California",6,37,920119,1400000US06037920119,1844
"Census Tract 9201.20, Los Angeles County, California",6,37,920120,1400000US06037920120,4062
"Census Tract 1412.02, Los Angeles County, California",6,37,141202,1400000US06037141202,3001
"Census Tract 1413.03, Los Angeles County, California",6,37,141303,1400000US06037141303,3436
"Census Tract 1413.04, Los Angeles County, California",6,37,141304,1400000US06037141304,3185
"Census Tract 1413.05, Los Angeles County, California",6,37,141305,1400000US06037141305,2606
"Census Tract 1413.06, Los Angeles County, California",6,37,141306,1400000US06037141306,3240
"Census Tract 1414, Los Angeles County, California",6,37,141400,1400000US06037141400,5366
"Census Tract 1415, Los Angeles County, California",6,37,141500,1400000US06037141500,3015
"Census Tract 1416, Los Angeles County, California",6,37,141600,1400000US06037141600,4198
"Census Tract 1417, Los Angeles County, California",6,37,141700,1400000US06037141700,3342
"Census Tract 1431.01, Los Angeles County, California",6,37,143101,1400000US06037143101,2074
"Census Tract 1431.02, Los Angeles County, California",6,37,143102,1400000US06037143102,2139
"Census Tract 1432, Los Angeles County, California",6,37,143200,1400000US06037143200,4351
"Census Tract 1433.01, Los Angeles County, California",6,37,143301,1400000US06037143301,3586
"Census Tract 1433.02, Los Angeles County, California",6,37,143302,1400000US06037143302,3104
"Census Tract 1434.01, Los Angeles County, California",6,37,143401,1400000US06037143401,5602
"Census Tract 1434.02, Los Angeles County, California",6,37,143402,1400000US06037143402,1973
"Census Tract 1435, Los Angeles County, California",6,37,143500,1400000US06037143500,5633
"Census Tract 1436.02, Los Angeles County, California",6,37,143602,1400000US06037143602,4897
"Census Tract 1436.03, Los Angeles County, California",6,37,143603,1400000US06037143603,2442
"Census Tract 1436.05, Los Angeles County, California",6,37,143605,1400000US06037143605,1803
"Census Tract 1436.06, Los Angeles County, California",6,37,143606,1400000US06037143606,1701
"Census Tract 1437, Los Angeles County, California",6,37,143700,1400000US06037143700,3767
"Census Tract 1438.01, Los Angeles County, California",6,37,143801,1400000US06037143801,3342
"Census Tract 1438.02, Los Angeles County, California",6,37,143802,1400000US06037143802,2501
"Census Tract 1439.01, Los Angeles County, California",6,37,143901,1400000US06037143901,4363
"Census Tract 1439.02, Los Angeles County, California",6,37,143902,1400000US06037143902,2860
"Census Tract 1810, Los Angeles County, California",6,37,181000,1400000US06037181000,6357
"Census Tract 1813, Los Angeles County, California",6,37,181300,1400000US06037181300,3959
"Census Tract 1814, Los Angeles County, California",6,37,181400,1400000US06037181400,4797
"Census Tract 1815, Los Angeles County, California",6,37,181500,1400000US06037181500,3934
"Census Tract 1816, Los Angeles County, California",6,37,181600,1400000US06037181600,4697
"Census Tract 1831.01, Los Angeles County, California",6,37,183101,1400000US06037183101,2749
"Census Tract 1831.03, Los Angeles County, California",6,37,183103,1400000US06037183103,4800
"Census Tract 1831.04, Los Angeles County, California",6,37,183104,1400000US06037183104,1985
"Census Tract 1832.20, Los Angeles County, California",6,37,183220,1400000US06037183220,3597
"Census Tract 1832.21, Los Angeles County, California",6,37,183221,1400000US06037183221,3779
"Census Tract 1832.22, Los Angeles County, California",6,37,183222,1400000US06037183222,3569
"Census Tract 1833, Los Angeles County, California",6,37,183300,1400000US06037183300,3528
"Census Tract 1834.01, Los Angeles County, California",6,37,183401,1400000US06037183401,2439
"Census Tract 1834.02, Los Angeles County, California",6,37,183402,1400000US06037183402,3020
"Census Tract 1835.10, Los Angeles County, California",6,37,183510,1400000US06037183510,2535
"Census Tract 1835.20, Los Angeles County, California",6,37,183520,1400000US06037183520,3676
"Census Tract 1836.10, Los Angeles County, California",6,37,183610,1400000US06037183610,2919
"Census Tract 2933.02, Los Angeles County, California",6,37,293302,1400000US06037293302,5084
"Census Tract 2933.04, Los Angeles County, California",6,37,293304,1400000US06037293304,5149
"Census Tract 2933.06, Los Angeles County, California",6,37,293306,1400000US06037293306,2485
"Census Tract 2933.07, Los Angeles County, California",6,37,293307,1400000US06037293307,2491
"Census Tract 2941.10, Los Angeles County, California",6,37,294110,1400000US06037294110,3701
"Census Tract 2941.20, Los Angeles County, California",6,37,294120,1400000US06037294120,2969
"Census Tract 2942, Los Angeles County, California",6,37,294200,1400000US06037294200,4831
"Census Tract 2943.01, Los Angeles County, California",6,37,294301,1400000US06037294301,2709
"Census Tract 2943.02, Los Angeles County, California",6,37,294302,1400000US06037294302,4317
"Census Tract 2944.10, Los Angeles County, California",6,37,294410,1400000US06037294410,4996
"Census Tract 2944.21, Los Angeles County, California",6,37,294421,1400000US06037294421,2866
"Census Tract 2945.10, Los Angeles County, California",6,37,294510,1400000US06037294510,4843
"Census Tract 2945.20, Los Angeles County, California",6,37,294520,1400000US06037294520,3846
"Census Tract 2946.10, Los Angeles County, California",6,37,294610,1400000US06037294610,4263
"Census Tract 2946.20, Los Angeles County, California",6,37,294620,1400000US06037294620,4546
"Census Tract 2947.01, Los Angeles County, California",6,37,294701,1400000US06037294701,3080
"Census Tract 2948.10, Los Angeles County, California",6,37,294810,1400000US06037294810,3923
"Census Tract 2948.20, Los Angeles County, California",6,37,294820,1400000US06037294820,3482
"Census Tract 2948.30, Los Angeles County, California",6,37,294830,1400000US06037294830,4399
"Census Tract 2949, Los Angeles County, California",6,37,294900,1400000US06037294900,3831
"Census Tract 2951.03, Los Angeles County, California",6,37,295103,1400000US06037295103,5319
"Census Tract 2962.10, Los Angeles County, California",6,37,296210,1400000US06037296210,3652
"Census Tract 2962.20, Los Angeles County, California",6,37,296220,1400000US06037296220,3968
"Census Tract 2963, Los Angeles County, California",6,37,296300,1400000US06037296300,4784
"Census Tract 2964.01, Los Angeles County, California",6,37,296401,1400000US06037296401,3228
"Census Tract 2964.02, Los Angeles County, California",6,37,296402,1400000US06037296402,3142
"Census Tract 2965, Los Angeles County, California",6,37,296500,1400000US06037296500,3284
"Census Tract 2966, Los Angeles County, California",6,37,296600,1400000US06037296600,5214
"Census Tract 2969.01, Los Angeles County, California",6,37,296901,1400000US06037296901,4440
"Census Tract 2969.02, Los Angeles County, California",6,37,296902,1400000US06037296902,4174
"Census Tract 2970.01, Los Angeles County, California",6,37,297001,1400000US06037297001,1404
"Census Tract 2970.02, Los Angeles County, California",6,37,297002,1400000US06037297002,4287
"Census Tract 2971.10, Los Angeles County, California",6,37,297110,1400000US06037297110,4693
"Census Tract 2971.20, Los Angeles County, California",6,37,297120,1400000US06037297120,3062
"Census Tract 2972.01, Los Angeles County, California",6,37,297201,1400000US06037297201,4421
"Census Tract 2972.02, Los Angeles County, California",6,37,297202,1400000US06037297202,4049
"Census Tract 2973, Los Angeles County, California",6,37,297300,1400000US06037297300,2113
"Census Tract 2974, Los Angeles County, California",6,37,297400,1400000US06037297400,3183
"Census Tract 2975.01, Los Angeles County, California",6,37,297501,1400000US06037297501,2845
"Census Tract 2975.02, Los Angeles County, California",6,37,297502,1400000US06037297502,2006
"Census Tract 2976.01, Los Angeles County, California",6,37,297601,1400000US06037297601,3017
"Census Tract 2976.02, Los Angeles County, California",6,37,297602,1400000US06037297602,3515
"Census Tract 3001, Los Angeles County, California",6,37,300100,1400000US06037300100,6279
"Census Tract 5356.05, Los Angeles County, California",6,37,535605,1400000US06037535605,4987
"Census Tract 5356.06, Los Angeles County, California",6,37,535606,1400000US06037535606,2143
"Census Tract 5356.07, Los Angeles County, California",6,37,535607,1400000US06037535607,4252
"Census Tract 5357.01, Los Angeles County, California",6,37,535701,1400000US06037535701,5363
"Census Tract 5357.02, Los Angeles County, California",6,37,535702,1400000US06037535702,5854
"Census Tract 5358.02, Los Angeles County, California",6,37,535802,1400000US06037535802,6406
"Census Tract 5358.03, Los Angeles County, California",6,37,535803,1400000US06037535803,3799
"Census Tract 5358.04, Los Angeles County, California",6,37,535804,1400000US06037535804,6051
"Census Tract 5359.01, Los Angeles County, California",6,37,535901,1400000US06037535901,6185
"Census Tract 5359.02, Los Angeles County, California",6,37,535902,1400000US06037535902,6265
"Census Tract 5360, Los Angeles County, California",6,37,536000,1400000US06037536000,3655
"Census Tract 5361.02, Los Angeles County, California",6,37,536102,1400000US06037536102,3279
"Census Tract 5361.03, Los Angeles County, California",6,37,536103,1400000US06037536103,5278
"Census Tract 5361.04, Los Angeles County, California",6,37,536104,1400000US06037536104,3841
"Census Tract 5362.01, Los Angeles County, California",6,37,536201,1400000US06037536201,3021
"Census Tract 5362.02, Los Angeles County, California",6,37,536202,1400000US06037536202,4462
"Census Tract 5400, Los Angeles County, California",6,37,540000,1400000US06037540000,7304
"Census Tract 5401.01, Los Angeles County, California",6,37,540101,1400000US06037540101,6555
"Census Tract 5401.02, Los Angeles County, California",6,37,540102,1400000US06037540102,6278
"Census Tract 5402.01, Los Angeles County, California",6,37,540201,1400000US06037540201,2413
"Census Tract 5402.02, Los Angeles County, California",6,37,540202,1400000US06037540202,6896
"Census Tract 5402.03, Los Angeles County, California",6,37,540203,1400000US06037540203,5931
"Census Tract 5403, Los Angeles County, California",6,37,540300,1400000US06037540300,4834
"Census Tract 5404, Los Angeles County, California",6,37,540400,1400000US06037540400,2043
"Census Tract 5405.01, Los Angeles County, California",6,37,540501,1400000US06037540501,6013
"Census Tract 5405.02, Los Angeles County, California",6,37,540502,1400000US06037540502,6942
"Census Tract 5406, Los Angeles County, California",6,37,540600,1400000US06037540600,5102
"Census Tract 5407, Los Angeles County, California",6,37,540700,1400000US06037540700,3169
"Census Tract 5408, Los Angeles County, California",6,37,540800,1400000US06037540800,5511
"Census Tract 5409.01, Los Angeles County, California",6,37,540901,1400000US06037540901,4931
"Census Tract 5409.02, Los Angeles County, California",6,37,540902,1400000US06037540902,4452
"Census Tract 5410.03, Los Angeles County, California",6,37,541003,1400000US06037541003,4379
"Census Tract 5411, Los Angeles County, California",6,37,541100,1400000US06037541100,3094
"Census Tract 5412, Los Angeles County, California",6,37,541200,1400000US06037541200,6416
"Census Tract 5413, Los Angeles County, California",6,37,541300,1400000US06037541300,5413
"Census Tract 5414.01, Los Angeles County, California",6,37,541401,1400000US06037541401,3590
"Census Tract 5414.02, Los Angeles County, California",6,37,541402,1400000US06037541402,3991
"Census Tract 5356.04, Los Angeles County, California",6,37,535604,1400000US06037535604,4527
"Census Tract 5415, Los Angeles County, California",6,37,541500,1400000US06037541500,5975
"Census Tract 5416.03, Los Angeles County, California",6,37,541603,1400000US06037541603,3221
"Census Tract 5416.04, Los Angeles County, California",6,37,541604,1400000US06037541604,5492
"Census Tract 5416.05, Los Angeles County, California",6,37,541605,1400000US06037541605,5069
"Census Tract 5416.06, Los Angeles County, California",6,37,541606,1400000US06037541606,2537
"Census Tract 9201.21, Los Angeles County, California",6,37,920121,1400000US06037920121,9385
"Census Tract 9202, Los Angeles County, California",6,37,920200,1400000US06037920200,5460
"Census Tract 9203.03, Los Angeles County, California",6,37,920303,1400000US06037920303,1573
"Census Tract 9203.12, Los Angeles County, California",6,37,920312,1400000US06037920312,6327
"Census Tract 9203.13, Los Angeles County, California",6,37,920313,1400000US06037920313,4954
"Census Tract 9203.14, Los Angeles County, California",6,37,920314,1400000US06037920314,3200
"Census Tract 9203.22, Los Angeles County, California",6,37,920322,1400000US06037920322,2646
"Census Tract 9203.26, Los Angeles County, California",6,37,920326,1400000US06037920326,6166
"Census Tract 9203.28, Los Angeles County, California",6,37,920328,1400000US06037920328,2011
"Census Tract 9203.29, Los Angeles County, California",6,37,920329,1400000US06037920329,6654
"Census Tract 9203.30, Los Angeles County, California",6,37,920330,1400000US06037920330,3436
"Census Tract 9203.31, Los Angeles County, California",6,37,920331,1400000US06037920331,3467
"Census Tract 9203.32, Los Angeles County, California",6,37,920332,1400000US06037920332,2324
"Census Tract 9203.34, Los Angeles County, California",6,37,920334,1400000US06037920334,5882
"Census Tract 9203.38, Los Angeles County, California",6,37,920338,1400000US06037920338,5723
"Census Tract 9203.39, Los Angeles County, California",6,37,920339,1400000US06037920339,7851
"Census Tract 9203.40, Los Angeles County, California",6,37,920340,1400000US06037920340,2920
"Census Tract 9203.41, Los Angeles County, California",6,37,920341,1400000US06037920341,3299
"Census Tract 9203.42, Los Angeles County, California",6,37,920342,1400000US06037920342,3040
"Census Tract 9203.43, Los Angeles County, California",6,37,920343,1400000US06037920343,3972
"Census Tract 9304, Los Angeles County, California",6,37,930400,1400000US06037930400,1387
"Census Tract 9800.01, Los Angeles County, California",6,37,980001,1400000US06037980001,0
"Census Tract 9800.02, Los Angeles County, California",6,37,980002,1400000US06037980002,0
"Census Tract 9800.03, Los Angeles County, California",6,37,980003,1400000US06037980003,0
"Census Tract 9800.04, Los Angeles County, California",6,37,980004,1400000US06037980004,0
"Census Tract 9800.05, Los Angeles County, California",6,37,980005,1400000US06037980005,0
"Census Tract 9800.06, Los Angeles County, California",6,37,980006,1400000US06037980006,0
"Census Tract 9800.07, Los Angeles County, California",6,37,980007,1400000US06037980007,0
"Census Tract 9800.08, Los Angeles County, California",6,37,980008,1400000US06037980008,65
"Census Tract 9800.09, Los Angeles County, California",6,37,980009,1400000US06037980009,5
"Census Tract 9800.10, Los Angeles County, California",6,37,980010,1400000US06037980010,119
"Census Tract 9800.11, Los Angeles County, California",6,37,980011,1400000US06037980011,75
"Census Tract 9800.12, Los Angeles County, California",6,37,980012,1400000US06037980012,30
"Census Tract 9800.13, Los Angeles County, California",6,37,980013,1400000US06037980013,0
"Census Tract 9800.14, Los Angeles County, California",6,37,980014,1400000US06037980014,45
"Census Tract 9800.15, Los Angeles County, California",6,37,980015,1400000US06037980015,993
"Census Tract 9800.16, Los Angeles County, California",6,37,980016,1400000US06037980016,248
"Census Tract 9800.17, Los Angeles County, California",6,37,980017,1400000US06037980017,1120
"Census Tract 9800.18, Los Angeles County, California",6,37,980018,1400000US06037980018,0
"Census Tract 9800.19, Los Angeles County, California",6,37,980019,1400000US06037980019,77
"Census Tract 9800.20, Los Angeles County, California",6,37,980020,1400000US06037980020,0
"Census Tract 9800.21, Los Angeles County, California",6,37,980021,1400000US06037980021,45
"Census Tract 9800.22, Los Angeles County, California",6,37,980022,1400000US06037980022,0
"Census Tract 1837.01, Los Angeles County, California",6,37,183701,1400000US06037183701,3382
"Census Tract 1837.02, Los Angeles County, California",6,37,183702,1400000US06037183702,2995
"Census Tract 1838.10, Los Angeles County, California",6,37,183810,1400000US06037183810,4130
"Census Tract 1838.20, Los Angeles County, California",6,37,183820,1400000US06037183820,3452
"Census Tract 1851.01, Los Angeles County, California",6,37,185101,1400000US06037185101,2869
"Census Tract 1851.02, Los Angeles County, California",6,37,185102,1400000US06037185102,3459
"Census Tract 1852.02, Los Angeles County, California",6,37,185202,1400000US06037185202,4162
"Census Tract 1852.03, Los Angeles County, California",6,37,185203,1400000US06037185203,2862
"Census Tract 1852.04, Los Angeles County, California",6,37,185204,1400000US06037185204,1923
"Census Tract 1853.10, Los Angeles County, California",6,37,185310,1400000US06037185310,3180
"Census Tract 1853.20, Los Angeles County, California",6,37,185320,1400000US06037185320,2957
"Census Tract 1861, Los Angeles County, California",6,37,186100,1400000US06037186100,4929
"Census Tract 1862.01, Los Angeles County, California",6,37,186201,1400000US06037186201,3608
"Census Tract 1862.02, Los Angeles County, California",6,37,186202,1400000US06037186202,1920
"Census Tract 1862.03, Los Angeles County, California",6,37,186203,1400000US06037186203,3113
"Census Tract 1863.01, Los Angeles County, California",6,37,186301,1400000US06037186301,2749
"Census Tract 1863.02, Los Angeles County, California",6,37,186302,1400000US06037186302,5282
"Census Tract 1864.01, Los Angeles County, California",6,37,186401,1400000US06037186401,3198
"Census Tract 1864.03, Los Angeles County, California",6,37,186403,1400000US06037186403,2809
"Census Tract 1864.04, Los Angeles County, California",6,37,186404,1400000US06037186404,2809
"Census Tract 1871.01, Los Angeles County, California",6,37,187101,1400000US06037187101,3213
"Census Tract 1871.02, Los Angeles County, California",6,37,187102,1400000US06037187102,4376
"Census Tract 1872, Los Angeles County, California",6,37,187200,1400000US06037187200,3324
"Census Tract 1873, Los Angeles County, California",6,37,187300,1400000US06037187300,3715
"Census Tract 1881, Los Angeles County, California",6,37,188100,1400000US06037188100,3960
"Census Tract 1882.01, Los Angeles County, California",6,37,188201,1400000US06037188201,3262
"Census Tract 1882.02, Los Angeles County, California",6,37,188202,1400000US06037188202,2887
"Census Tract 1883, Los Angeles County, California",6,37,188300,1400000US06037188300,3822
"Census Tract 1891.01, Los Angeles County, California",6,37,189101,1400000US06037189101,2600
"Census Tract 1891.02, Los Angeles County, California",6,37,189102,1400000US06037189102,3960
"Census Tract 1892.01, Los Angeles County, California",6,37,189201,1400000US06037189201,3088
"Census Tract 1892.02, Los Angeles County, California",6,37,189202,1400000US06037189202,2781
"Census Tract 1893, Los Angeles County, California",6,37,189300,1400000US06037189300,3212
"Census Tract 1894, Los Angeles County, California",6,37,189400,1400000US06037189400,3145
"Census Tract 1895.01, Los Angeles County, California",6,37,189501,1400000US06037189501,2179
"Census Tract 1895.02, Los Angeles County, California",6,37,189502,1400000US06037189502,2049
"Census Tract 1896, Los Angeles County, California",6,37,189600,1400000US06037189600,3825
"Census Tract 1836.20, Los Angeles County, California",6,37,183620,1400000US06037183620,3038
"Census Tract 1897.02, Los Angeles County, California",6,37,189702,1400000US06037189702,2436
"Census Tract 1897.03, Los Angeles County, California",6,37,189703,1400000US06037189703,1880
"Census Tract 1897.04, Los Angeles County, California",6,37,189704,1400000US06037189704,1471
"Census Tract 1898.01, Los Angeles County, California",6,37,189801,1400000US06037189801,1839
"Census Tract 1898.02, Los Angeles County, California",6,37,189802,1400000US06037189802,2158
"Census Tract 3002, Los Angeles County, California",6,37,300200,1400000US06037300200,5378
"Census Tract 3003.01, Los Angeles County, California",6,37,300301,1400000US06037300301,6194
"Census Tract 3004, Los Angeles County, California",6,37,300400,1400000US06037300400,6200
"Census Tract 3005.01, Los Angeles County, California",6,37,300501,1400000US06037300501,3039
"Census Tract 3005.03, Los Angeles County, California",6,37,300503,1400000US06037300503,5475
"Census Tract 3006.01, Los Angeles County, California",6,37,300601,1400000US06037300601,6334
"Census Tract 3006.02, Los Angeles County, California",6,37,300602,1400000US06037300602,3455
"Census Tract 3007.01, Los Angeles County, California",6,37,300701,1400000US06037300701,5280
"Census Tract 3007.02, Los Angeles County, California",6,37,300702,1400000US06037300702,6170
"Census Tract 3008, Los Angeles County, California",6,37,300800,1400000US06037300800,7165
"Census Tract 3009.01, Los Angeles County, California",6,37,300901,1400000US06037300901,5757
"Census Tract 3009.02, Los Angeles County, California",6,37,300902,1400000US06037300902,2257
"Census Tract 3010, Los Angeles County, California",6,37,301000,1400000US06037301000,5408
"Census Tract 3011, Los Angeles County, California",6,37,301100,1400000US06037301100,7313
"Census Tract 3012.03, Los Angeles County, California",6,37,301203,1400000US06037301203,4576
"Census Tract 3012.04, Los Angeles County, California",6,37,301204,1400000US06037301204,4750
"Census Tract 3012.05, Los Angeles County, California",6,37,301205,1400000US06037301205,2114
"Census Tract 3012.06, Los Angeles County, California",6,37,301206,1400000US06037301206,5330
"Census Tract 3013, Los Angeles County, California",6,37,301300,1400000US06037301300,1954
"Census Tract 3014, Los Angeles County, California",6,37,301400,1400000US06037301400,3988
"Census Tract 3015.01, Los Angeles County, California",6,37,301501,1400000US06037301501,1846
"Census Tract 3015.02, Los Angeles County, California",6,37,301502,1400000US06037301502,6798
"Census Tract 3016.01, Los Angeles County, California",6,37,301601,1400000US06037301601,5657
"Census Tract 3016.02, Los Angeles County, California",6,37,301602,1400000US06037301602,4472
"Census Tract 3017.01, Los Angeles County, California",6,37,301701,1400000US06037301701,2837
"Census Tract 3017.02, Los Angeles County, California",6,37,301702,1400000US06037301702,6075
"Census Tract 3018.01, Los Angeles County, California",6,37,301801,1400000US06037301801,5176
"Census Tract 3018.02, Los Angeles County, California",6,37,301802,1400000US06037301802,4948
"Census Tract 3019.01, Los Angeles County, California",6,37,301901,1400000US06037301901,4718
"Census Tract 3019.02, Los Angeles County, California",6,37,301902,1400000US06037301902,3308
"Census Tract 3020.02, Los Angeles County, California",6,37,302002,1400000US06037302002,3889
"Census Tract 3020.03, Los Angeles County, California",6,37,302003,1400000US06037302003,3730
"Census Tract 3020.04, Los Angeles County, California",6,37,302004,1400000US06037302004,4194
"Census Tract 3021.02, Los Angeles County, California",6,37,302102,1400000US06037302102,6413
"Census Tract 3021.03, Los Angeles County, California",6,37,302103,1400000US06037302103,5242
"Census Tract 3021.04, Los Angeles County, California",6,37,302104,1400000US06037302104,3679
"Census Tract 3022.01, Los Angeles County, California",6,37,302201,1400000US06037302201,3838
"Census Tract 3022.02, Los Angeles County, California",6,37,302202,1400000US06037302202,5586
"Census Tract 3023.01, Los Angeles County, California",6,37,302301,1400000US06037302301,3836
"Census Tract 3023.02, Los Angeles County, California",6,37,302302,1400000US06037302302,5361
"Census Tract 3024.01, Los Angeles County, California",6,37,302401,1400000US06037302401,7464
"Census Tract 3025.03, Los Angeles County, California",6,37,302503,1400000US06037302503,4066
"Census Tract 3025.04, Los Angeles County, California",6,37,302504,1400000US06037302504,3970
"Census Tract 5417, Los Angeles County, California",6,37,541700,1400000US06037541700,6586
"Census Tract 5418.01, Los Angeles County, California",6,37,541801,1400000US06037541801,5127
"Census Tract 5418.02, Los Angeles County, California",6,37,541802,1400000US06037541802,5713
"Census Tract 5420, Los Angeles County, California",6,37,542000,1400000US06037542000,4493
"Census Tract 5421.03, Los Angeles County, California",6,37,542103,1400000US06037542103,3174
"Census Tract 5421.04, Los Angeles County, California",6,37,542104,1400000US06037542104,4438
"Census Tract 5421.05, Los Angeles County, California",6,37,542105,1400000US06037542105,5032
"Census Tract 5421.06, Los Angeles County, California",6,37,542106,1400000US06037542106,2917
"Census Tract 5422, Los Angeles County, California",6,37,542200,1400000US06037542200,6999
"Census Tract 5424.01, Los Angeles County, California",6,37,542401,1400000US06037542401,4309
"Census Tract 5424.02, Los Angeles County, California",6,37,542402,1400000US06037542402,3790
"Census Tract 5425.01, Los Angeles County, California",6,37,542501,1400000US06037542501,4503
"Census Tract 5425.02, Los Angeles County, California",6,37,542502,1400000US06037542502,5481
"Census Tract 5426.01, Los Angeles County, California",6,37,542601,1400000US06037542601,3539
"Census Tract 5426.02, Los Angeles County, California",6,37,542602,1400000US06037542602,5504
"Census Tract 5427, Los Angeles County, California",6,37,542700,1400000US06037542700,5853
"Census Tract 5428, Los Angeles County, California",6,37,542800,1400000US06037542800,2969
"Census Tract 5429, Los Angeles County, California",6,37,542900,1400000US06037542900,3299
"Census Tract 5430, Los Angeles County, California",6,37,543000,1400000US06037543000,4487
"Census Tract 5431, Los Angeles County, California",6,37,543100,1400000US06037543100,7445
"Census Tract 5432.01, Los Angeles County, California",6,37,543201,1400000US06037543201,3444
"Census Tract 5432.03, Los Angeles County, California",6,37,543203,1400000US06037543203,4460
"Census Tract 5433.04, Los Angeles County, California",6,37,543304,1400000US06037543304,6506
"Census Tract 5433.05, Los Angeles County, California",6,37,543305,1400000US06037543305,3808
"Census Tract 5433.06, Los Angeles County, California",6,37,543306,1400000US06037543306,7016
"Census Tract 5433.21, Los Angeles County, California",6,37,543321,1400000US06037543321,5768
"Census Tract 5433.22, Los Angeles County, California",6,37,543322,1400000US06037543322,7283
"Census Tract 5434, Los Angeles County, California",6,37,543400,1400000US06037543400,3542
"Census Tract 5435.01, Los Angeles County, California",6,37,543501,1400000US06037543501,6890
"Census Tract 5435.02, Los Angeles County, California",6,37,543502,1400000US06037543502,4790
"Census Tract 5435.03, Los Angeles County, California",6,37,543503,1400000US06037543503,5889
"Census Tract 5436.01, Los Angeles County, California",6,37,543601,1400000US06037543601,4334
"Census Tract 5436.03, Los Angeles County, California",6,37,543603,1400000US06037543603,4170
"Census Tract 5436.05, Los Angeles County, California",6,37,543605,1400000US06037543605,4042
"Census Tract 5436.06, Los Angeles County, California",6,37,543606,1400000US06037543606,3806
"Census Tract 5436.07, Los Angeles County, California",6,37,543607,1400000US06037543607,5112
"Census Tract 5437.01, Los Angeles County, California",6,37,543701,1400000US06037543701,3104
"Census Tract 5437.03, Los Angeles County, California",6,37,543703,1400000US06037543703,3621
"Census Tract 5437.04, Los Angeles County, California",6,37,543704,1400000US06037543704,2836
