request_id,srnumber,created_date,closed_date,type_id,agency_id,source_id,council_id,region_id,address,latitude,longitude,city_id
7169,1-1524674051,2020-01-02 19:24:00,2020-01-03 07:31:00,6,2,8,17,5,"905 N EDGEMONT ST, 90029",34.08824349,-118.2962601,13
7170,1-1524674094,2020-01-02 19:27:00,2020-01-04 07:22:00,4,2,7,75,11,"1763 S SHERBOURNE DR, 90035",34.0461051,-118.3810087,5
7171,1-1524674131,2020-01-02 19:25:00,2020-01-03 07:30:00,4,2,8,17,5,"917 N EDGEMONT ST, 90029",34.08851788,-118.2962606,13
7172,1-1524674191,2020-01-02 19:27:00,2020-01-03 08:26:00,3,2,8,84,11,"1415 S WALGROVE AVE, 90066",34.0077448,-118.4545713,11
7173,1-1524676223,2020-01-02 19:03:00,2020-01-03 06:48:00,4,2,7,17,5,"1534 N KENMORE AVE, 90027",34.09934312,-118.2971085,13
7174,1-1524676269,2020-01-02 19:05:00,2020-01-03 14:28:00,1,4,7,68,6,"1114 S HOOVER ST, 90006",34.05115997,-118.2840591,1
7175,1-1524676369,2020-01-02 19:06:00,2020-01-03 08:14:00,4,2,7,83,4,"7416 N HAZELTINE AVE, 91405",34.2053554,-118.4398871,2
7176,1-1524676431,2020-01-02 19:06:00,2020-01-07 15:28:00,4,2,17,97,3,"20535 W WYANDOTTE ST, 91306",34.20318897,-118.5808961,3
7177,1-1524676447,2020-01-02 19:08:00,2020-01-06 07:39:00,4,2,7,29,2,"17266 W LAHEY ST, 91344",34.27293258,-118.5100304,12
7178,1-1524676501,2020-01-02 19:07:00,2020-01-03 08:09:00,6,2,8,0,0,"636 W 75TH ST, 90044",33.97159342,-118.2853577,8
7179,1-1524676541,2020-01-02 19:07:00,2020-01-04 10:46:00,6,2,8,42,5,"2010 N HOLLY DR, 90068",34.10772268,-118.3294524,4
7180,1-1524676585,2020-01-02 19:08:00,2020-01-04 10:48:00,4,2,7,49,10,"1700 S RIDGELEY DR, 90019",34.04292265,-118.3577874,10
7181,1-1524676599,2020-01-02 19:11:00,2020-01-07 10:13:00,6,2,7,21,10,"3651 S CIMARRON ST, 90018",34.02165376,-118.3158541,8
7182,1-1524676641,2020-01-02 19:09:00,2020-01-03 17:10:00,1,4,17,25,3,"6300 N YARMOUTH AVE, 91316",34.18407699,-118.5190004,5
7183,1-1524676715,2020-01-02 19:11:00,2020-01-07 00:00:00,8,1,7,8,3,"7424 N DEERING AVE, 91303",34.20527747,-118.5966068,3
7184,1-1524676753,2020-01-02 19:13:00,2020-01-03 09:11:00,4,2,7,50,5,"512 N FORMOSA AVE, 90036",34.08062183,-118.3461307,5
7185,1-1524676863,2020-01-02 19:19:00,2020-01-04 14:55:00,6,2,7,40,5,"2001 N CAHUENGA BLVD, 90068",34.10747941,-118.3310237,4
7186,1-1524676931,2020-01-02 19:21:00,2020-01-03 07:31:00,6,2,8,17,5,"MELROSE AVE AT EDGEMONT ST, 90004",34.08356783,-118.2960785,13
7187,1-1524676971,2020-01-02 19:21:00,2020-01-07 17:43:00,4,2,7,95,12,"405 N WILMINGTON BLVD, 90744",33.77400034,-118.2740226,15
7188,1-1524676989,2020-01-02 19:25:00,2020-01-07 16:12:00,4,2,7,27,8,"3871 E YORK BLVD, 90065",34.12482682,-118.234204,14
7189,1-1524677001,2020-01-02 19:22:00,2020-01-03 13:59:00,7,2,8,17,5,"811 N EDGEMONT ST, 90029",34.08617031,-118.2963021,13
7190,1-1524677076,2020-01-02 19:25:00,2020-01-07 17:43:00,4,2,7,95,12,"641 N WILMINGTON BLVD, 90744",33.77764307,-118.2742245,15
7191,1-1524677181,2020-01-02 19:26:00,2020-01-03 13:30:00,4,2,8,17,5,"910 N EDGEMONT ST, 90029",34.08838106,-118.2959294,13
7192,1-1524677409,2020-01-02 19:10:00,2020-01-03 14:59:00,4,2,7,41,5,"928 N OXFORD AVE, 90029",34.08707864,-118.3076863,13
7193,1-1524677487,2020-01-02 19:11:00,2020-01-03 16:09:00,4,2,7,40,5,"7235 W HOLLYWOOD BLVD, 90046",34.10173231,-118.34787,4
7194,1-1524677552,2020-01-02 19:16:00,2020-01-03 10:52:00,6,2,7,68,6,"2214 W 14TH ST, 90006",34.04615977,-118.2870941,1
7195,1-1524677561,2020-01-02 19:15:00,2020-01-03 16:06:00,1,4,17,22,9,"88TH PL AT MCKINLEY AVE, 90002",33.95649577,-118.2608116,9
7196,1-1524677591,2020-01-02 19:16:00,2020-01-04 11:15:00,4,2,8,66,1,"8801 N WILLIS AVE, 91402",34.23005324,-118.4556191,6
7197,1-1524677629,2020-01-02 19:24:00,2020-01-06 13:15:00,4,2,7,43,8,"2855 N BALLARD ST, 90032",34.07892705,-118.1739781,14
7198,1-1524677881,2020-01-02 19:25:00,2020-01-08 10:37:00,2,2,17,74,9,"2116 S ADAIR ST, 90011",34.02611989,-118.2597046,9
7199,1-1524677941,2020-01-02 19:27:00,2020-01-03 08:59:00,4,2,8,50,5,"121 S SWALL DR, 90048",34.0748983,-118.385972,5
7200,1-1524678061,2020-01-02 19:28:00,2020-01-03 13:28:00,4,2,8,17,5,"762 N EDGEMONT ST, 90029",34.08532181,-118.2959171,13
7201,1-1524678091,2020-01-02 19:29:00,2020-01-06 08:35:00,4,2,8,43,8,"4400 N PORTOLA AVE, 90032",34.09716036,-118.1704429,14
7202,1-1524678281,2020-01-02 19:13:00,2020-01-03 08:31:00,5,2,8,17,5,"4125 W NORMAL AVE, 90029",34.08673585,-118.285446,13
7203,1-1524678401,2020-01-02 19:16:00,2020-01-03 15:35:00,4,2,8,77,1,"8024 N DE GARMO AVE, 91352",34.21688072,-118.3554614,2
7204,1-1524678471,2020-01-02 19:20:00,2020-01-08 10:37:00,4,2,17,74,9,"2116 S ADAIR ST, 90011",34.02611989,-118.2597046,9
7205,1-1524678531,2020-01-02 19:22:00,2020-01-03 14:21:00,7,2,17,80,3,"4115 N COLDSTREAM TER, 91356",34.14434178,-118.5631944,3
7206,1-1524678561,2020-01-02 19:22:00,2020-01-03 15:17:00,4,2,8,17,5,"4125 W NORMAL AVE, 90029",34.08673585,-118.285446,13
7207,1-1524678671,2020-01-02 19:25:00,2020-01-04 07:15:00,4,2,8,96,6,"530 S CATALINA ST, 90020",34.06452469,-118.2952779,10
7208,1-1524678751,2020-01-02 19:27:00,2020-01-03 13:32:00,6,2,8,17,5,"930 N EDGEMONT ST, 90029",34.08894278,-118.2959306,13
7209,1-1524678871,2020-01-02 19:31:00,2020-01-03 07:31:00,6,2,8,17,5,"763 N EDGEMONT ST, 90029",34.08541495,-118.2962497,13
7210,1-1524678981,2020-01-02 19:33:00,2020-01-04 12:05:00,4,2,8,86,9,"10715 S GRAPE ST, 90059",33.93841348,-118.2370545,15
7211,1-1524679001,2020-01-02 19:34:00,2020-01-03 14:01:00,7,2,8,17,5,"766 N KENMORE AVE, 90029",34.08552538,-118.2969184,13
7212,1-1524679171,2020-01-02 19:38:00,2020-01-04 13:32:00,7,2,17,96,6,"432 S HARVARD BLVD, 90020",34.06621996,-118.3039652,10
7213,1-1524679341,2020-01-02 19:29:00,2020-01-04 12:39:00,4,2,17,33,5,"403 N BEACHWOOD DR, 90004",34.07763366,-118.3218429,4
7214,1-1524679401,2020-01-02 19:30:00,2020-01-06 08:47:00,5,2,7,43,8,"2855 N BALLARD ST, 90032",34.07892705,-118.1739781,14
7215,1-1524679666,2020-01-02 19:36:00,2020-01-08 13:04:00,4,2,7,56,4,"13103 W BARBARA ANN ST, 91605",34.20033762,-118.4189868,2
7216,1-1524679811,2020-01-02 19:40:00,2020-01-02 19:44:00,4,2,8,86,9,"1832 E 110TH ST, 90059",33.93509632,-118.2396016,15
7217,1-1524680254,2020-01-02 19:28:00,2020-01-03 16:01:00,4,2,7,95,12,"1111 N HYATT AVE, 90744",33.7854499,-118.2543068,15
7218,1-1524680318,2020-01-02 19:29:00,2020-01-08 14:03:00,1,4,7,20,10,"1503 W 68TH ST, 90047",33.97790619,-118.3026592,8
7219,1-1524680491,2020-01-02 19:33:00,2020-01-04 12:05:00,4,2,8,86,9,"10715 S GRAPE ST, 90059",33.93841348,-118.2370545,15
7220,1-1524680511,2020-01-02 19:33:00,2020-01-04 08:03:00,7,2,17,22,9,"712 W 103RD ST, 90044",33.94291955,-118.287636,8
7221,1-1524680541,2020-01-02 19:33:00,2020-01-06 08:55:00,7,2,7,43,8,"2855 N BALLARD ST, 90032",34.07892705,-118.1739781,14
7222,1-1524680691,2020-01-02 19:39:00,2020-01-07 14:11:00,1,4,17,81,10,"2149 W WASHINGTON BLVD, 90018",34.04009952,-118.307371,10
7223,1-1524680745,2020-01-02 19:42:00,2020-01-08 14:12:00,1,4,7,20,10,"62ND ST AT HARVARD BLVD, 90047",33.98323787,-118.306814,8
7224,1-1524680762,2020-01-02 19:43:00,2020-01-04 07:03:00,4,2,7,77,1,"8885 N KEWEN AVE, 91352",34.23057094,-118.3937318,6
7225,1-1524680834,2020-01-02 19:43:00,2020-01-03 15:07:00,4,2,7,85,9,"1311 W 60TH PL, 90044",33.98512128,-118.2985214,9
7226,1-1524680932,2020-01-02 19:43:00,2020-01-03 07:53:00,4,2,7,20,10,"6060 S WESTERN AVE, 90047",33.98479258,-118.3088724,8
7227,1-1524680973,2020-01-02 19:44:00,2020-01-03 15:57:00,4,2,7,95,12,"515 N NEPTUNE AVE, 90744",33.77567828,-118.2688204,15
7228,1-1524681019,2020-01-02 19:44:00,2020-01-07 10:57:00,1,4,7,33,5,"301 N ARDEN BLVD, 90004",34.0764,-118.3261869,4
7229,1-1524681046,2020-01-02 19:47:00,2020-01-03 15:56:00,4,2,7,95,12,"624 N BAY VIEW AVE, 90744",33.77738343,-118.2699474,15
7230,1-1524681051,2020-01-02 19:44:00,2020-01-03 15:11:00,4,2,8,17,5,"906 N VIRGIL AVE, 90029",34.0880358,-118.2866687,13
7231,1-1524681071,2020-01-02 19:44:00,2020-01-04 14:19:00,4,2,8,86,9,"1832 E 110TH ST, 90059",33.93509632,-118.2396016,15
7232,1-1524681131,2020-01-02 19:45:00,2020-01-03 15:12:00,4,2,8,17,5,"906 N VIRGIL AVE, 90029",34.0880358,-118.2866687,13
7233,1-1524683241,2020-01-02 19:32:00,2020-01-04 07:21:00,4,2,17,75,11,"1768 S SHENANDOAH ST, 90035",34.04640549,-118.3828409,5
7234,1-1524683421,2020-01-02 19:39:00,2020-01-06 11:47:00,4,2,8,59,2,"18555 W FRANKFORT ST, 91324",34.22160751,-118.538081,12
7235,1-1524683562,2020-01-02 19:43:00,2020-01-04 11:34:00,4,2,7,10,5,"6211 W FOUNTAIN AVE, 90028",34.09446589,-118.3249305,13
7236,1-1524683821,2020-01-02 19:48:00,2020-01-03 13:35:00,5,2,8,17,5,"906 N VIRGIL AVE, 90029",34.0880358,-118.2866687,13
7237,1-1524684061,2020-01-02 19:56:00,2020-01-02 20:46:00,11,5,17,84,11,"515 E WASHINGTON BLVD, 90292",33.98297916,-118.4608739,11
7238,1-1524684211,2020-01-02 19:39:00,2020-01-03 14:18:00,4,2,17,40,5,"1521 N DETROIT ST, 90046",34.09869305,-118.3457218,4
7239,1-1524684386,2020-01-02 19:49:00,2020-01-03 15:56:00,4,2,7,95,12,"730 W G ST, 90744",33.7779116,-118.2711693,15
7240,1-1524684391,2020-01-02 19:43:00,2020-01-03 13:35:00,7,2,8,17,5,"4129 W NORMAL AVE, 90029",34.08673047,-118.2855983,13
7241,1-1524684411,2020-01-02 19:43:00,2020-01-04 07:39:00,4,2,8,98,3,"22200 W OXNARD ST, 91367",34.17909455,-118.610552,3
7242,1-1524684431,2020-01-02 19:43:00,2020-01-03 09:11:00,5,2,17,40,5,"8087 W WILLOW GLEN ROAD, 90046",34.11759349,-118.3725198,4
7243,1-1524684491,2020-01-02 19:45:00,2020-01-04 14:19:00,4,2,8,86,9,"1832 E 110TH ST, 90059",33.93509632,-118.2396016,15
7244,1-1524684901,2020-01-02 19:56:00,2020-01-03 10:46:00,4,2,17,83,4,"14724 W ERWIN ST, 91411",34.18352778,-118.4537498,6
7245,1-1524684961,2020-01-02 19:58:00,2020-01-03 12:05:00,6,2,7,96,6,"157 N KENMORE AVE, 90004",34.0742784,-118.29673,13
7246,1-1524685001,2020-01-02 19:59:00,2020-01-03 14:03:00,4,2,17,80,3,"5743 N BECKFORD AVE, 91356",34.17552056,-118.5516548,3
7247,1-1524685033,2020-01-02 20:01:00,2020-01-08 14:48:00,1,4,7,95,12,"523 W ANAHEIM ST, 90744",33.7797633,-118.2685218,15
7248,1-1524685098,2020-01-02 20:07:00,2020-01-04 14:28:00,7,2,7,8,3,"21230 W HART ST, 91303",34.19723803,-118.5949274,3
7249,1-1524685111,2020-01-02 20:03:00,2020-01-09 05:20:00,4,2,17,76,4,"4218 N GENTRY AVE, 91604",34.14788543,-118.3930827,2
7250,1-1524685171,2020-01-02 20:04:00,2020-02-04 17:36:00,2,2,17,0,0,"839 W 73RD ST, 90044",33.97373894,-118.2885226,8
7251,1-1524685261,2020-01-02 19:48:00,2020-01-03 09:12:00,7,2,17,40,5,"8087 W WILLOW GLEN ROAD, 90046",34.11759349,-118.3725198,4
7252,1-1524685322,2020-01-02 19:50:00,2020-01-07 17:02:00,4,2,7,95,12,"1432 W ANAHEIM ST, 90744",33.77885293,-118.2811,15
7253,1-1524685391,2020-01-02 19:51:00,2020-01-03 15:52:00,6,2,7,95,12,"810 W G ST, 90744",33.77786587,-118.2719369,15
7254,1-1524685419,2020-01-02 19:57:00,2020-01-07 12:07:00,6,2,7,95,12,"1127 W G ST, 90744",33.77788219,-118.2763301,15
7255,1-1524685521,2020-01-02 19:54:00,2020-01-06 15:20:00,4,2,8,21,10,"2120 S OAK ST, 90007",34.03391402,-118.2795611,1
7256,1-1524685541,2020-01-02 19:54:00,2020-01-04 09:23:00,4,2,7,98,3,"6030 N MANTON AVE, 91367",34.18009109,-118.6406886,3
7257,1-1524685581,2020-01-02 19:56:00,2020-01-03 15:53:00,4,2,7,95,12,"642 N WILMINGTON BLVD, 90744",33.77763496,-118.2738594,15
7258,1-1524685641,2020-01-02 19:58:00,2020-01-06 14:29:00,4,2,7,14,11,"4216 S CENTINELA AVE, 90066",33.99593794,-118.4270123,11
7259,1-1524685655,2020-01-02 19:59:00,2020-01-07 17:43:00,4,2,7,95,12,"1007 W G ST, 90744",33.7779729,-118.2744649,15
7260,1-1524685751,2020-01-02 20:00:00,2020-01-02 20:05:00,1,4,18,77,1,"9024 N LAUREL CANYON BLVD, 91352",34.23341691,-118.405017,6
7261,1-1524685760,2020-01-02 20:00:00,2020-01-02 20:05:00,1,4,18,83,4,"13641 W SHERMAN WAY, 91405",34.20134481,-118.4302424,2
7262,1-1524685767,2020-01-02 20:00:00,2020-01-02 20:05:00,1,4,18,32,4,"13604 W SHERMAN WAY, 91405",34.20101124,-118.4293446,2
7263,1-1524685774,2020-01-02 20:00:00,2020-01-02 20:05:00,1,4,18,83,4,"7232 N VAN NUYS BLVD, 91405",34.20222737,-118.4485072,2
7264,1-1524685781,2020-01-02 20:00:00,2020-01-02 20:05:00,1,4,18,66,1,"7858 N VAN NUYS BLVD, 91402",34.21375251,-118.4485518,6
7265,1-1524685789,2020-01-02 20:00:00,2020-01-02 20:05:00,1,4,18,66,1,"13630 W SATICOY ST, 91402",34.20926796,-118.4294547,6
7266,1-1524685797,2020-01-02 20:00:00,2020-01-02 20:05:00,1,4,18,66,1,"8231 N VENTURA CANYON AVE, 91402",34.22041223,-118.4289622,6
7267,1-1524685804,2020-01-02 20:00:00,2020-01-02 20:05:00,1,4,18,66,1,"14516 W ARMINTA ST, 91402",34.2132888,-118.449486,6
7268,1-1524685812,2020-01-02 20:00:00,2020-01-02 20:05:00,1,4,18,66,1,"14515 W ARMINTA ST, 91402",34.21349512,-118.4496143,6
7269,1-1524685819,2020-01-02 20:00:00,2020-01-02 20:05:00,1,4,18,66,1,"7855 N VAN NUYS BLVD, 91402",34.21360841,-118.4490145,6
7270,1-1524685826,2020-01-02 20:00:00,2020-01-02 20:05:00,1,4,18,83,4,"7515 N VAN NUYS BLVD, 91405",34.20726242,-118.449004,6
7271,1-1524685833,2020-01-02 20:00:00,2020-01-02 20:05:00,1,4,18,83,4,"15527 W SATICOY ST, 91406",34.20852814,-118.4714864,6
7272,1-1524685840,2020-01-02 20:00:00,2020-01-02 20:05:00,1,4,18,83,4,"15537 W SATICOY ST, 91406",34.20856741,-118.4717365,6
7273,1-1524685847,2020-01-02 20:00:00,2020-01-02 20:05:00,1,4,18,66,1,"15326 W ROSCOE BLVD, 91402",34.22124793,-118.4666524,6
7274,1-1524685854,2020-01-02 20:00:00,2020-01-02 20:05:00,1,4,18,56,4,"7605 N BELLAIRE AVE, 91605",34.20864669,-118.4102595,2
7275,1-1524685861,2020-01-02 20:00:00,2020-01-02 20:06:00,1,4,18,56,4,"7510 N BELLAIRE AVE, 91605",34.20721878,-118.4096945,2
7276,1-1524685868,2020-01-02 20:00:00,2020-01-06 10:00:00,1,4,18,56,4,"12580 W SATICOY ST, 91605",34.20749007,-118.4078773,2
7277,1-1524685875,2020-01-02 20:00:00,2020-01-02 20:06:00,1,4,18,56,4,"12921 W SATICOY ST, 91605",34.20688606,-118.4151609,2
7278,1-1524685882,2020-01-02 20:00:00,2020-01-02 20:06:00,1,4,18,26,1,"10400 N GLENOAKS BLVD, 91331",34.25903071,-118.3959411,7
7279,1-1524685991,2020-01-02 20:03:00,2020-01-06 16:09:00,4,2,17,35,12,"13717 S AINSWORTH ST, 90247",33.90718623,-118.2905352,15
7280,1-1524686231,2020-01-02 19:53:00,2020-01-03 15:52:00,4,2,7,95,12,"923 W G ST, 90744",33.77803084,-118.273557,15
7281,1-1524686241,2020-01-02 19:53:00,2020-01-04 06:42:00,5,2,17,96,6,"982 S NEW HAMPSHIRE AVE, 90006",34.05326825,-118.292574,10
7282,1-1524686291,2020-01-02 19:54:00,2020-01-07 20:25:00,4,2,8,72,4,"12940 W RIVERSIDE DR, 91423",34.15744345,-118.4153168,4
7283,1-1524686462,2020-01-02 19:59:00,2020-01-03 07:49:00,6,2,7,96,6,"4160 W ROSEWOOD AVE, 90004",34.0788821,-118.2954604,13
7284,1-1524686511,2020-01-02 20:01:00,2020-01-05 07:31:00,4,2,7,96,6,"4025 W OAKWOOD AVE, 90004",34.07782178,-118.2942354,13
7285,1-1524686527,2020-01-02 20:03:00,2020-01-03 14:51:00,4,2,7,53,2,"9312 N BURNET AVE, 91343",34.23943384,-118.4630844,7
7286,1-1524686582,2020-01-02 20:03:00,2020-01-04 07:32:00,1,4,7,1,1,"9301 N ARLETA AVE, 91331",34.23914585,-118.4233259,6
7287,1-1524686632,2020-01-02 20:04:00,2020-01-08 15:08:00,1,4,7,95,12,"801 N AVALON BLVD, 90744",33.78014457,-118.2626746,15
7288,1-1524686831,2020-01-02 20:05:00,2020-01-04 13:52:00,7,2,8,51,1,"11234 N PLUM CT, 91340",34.27380965,-118.4380963,7
7289,1-1524686951,2020-01-02 20:07:00,2020-01-03 07:35:00,4,2,8,23,9,"1157 W 73RD ST, 90044",33.97376601,-118.2958211,8
7290,1-1524686971,2020-01-02 20:07:00,2020-01-03 15:04:00,4,2,8,85,9,"1244 W 61ST ST, 90044",33.98402991,-118.2974564,9
7291,1-1524686991,2020-01-02 20:07:00,2020-01-04 13:17:00,4,2,17,79,1,"12301 N SAN FERNANDO ROAD, 91342",34.2938397,-118.4527089,7
7292,1-1524687041,2020-01-02 20:08:00,2020-01-03 09:04:00,7,2,8,23,9,"1157 W 73RD ST, 90044",33.97376601,-118.2958211,8
7293,1-1524689294,2020-01-02 20:04:00,2020-01-08 14:40:00,1,4,7,95,12,"ANAHEIM ST AT GAFFEY ST, 90731",33.78207005,-118.2975349,15
7294,1-1524689314,2020-01-02 20:06:00,2020-01-04 09:42:00,4,2,7,75,11,"1111 S HOLT AVE, 90035",34.05678103,-118.3786208,5
7295,1-1524689442,2020-01-02 20:09:00,2020-01-03 14:47:00,2,2,7,98,3,"5550 N WINNETKA AVE, 91364",34.17142556,-118.5707374,3
7296,1-1524689931,2020-01-02 20:12:00,2020-01-04 08:56:00,4,2,8,98,3,"6333 N CANOGA AVE, 91367",34.18561096,-118.5977606,3
7297,1-1524689961,2020-01-02 20:13:00,2020-01-03 15:41:00,4,2,8,0,0,"625 W 63RD PL, 90044",33.98192599,-118.2847889,8
7298,1-1524690001,2020-01-02 20:14:00,2020-01-16 00:00:00,8,1,7,86,9,"1523 E 96TH ST, 90002",33.94904995,-118.2473759,15
7299,1-1524690131,2020-01-02 20:19:00,2020-01-06 12:04:00,4,2,8,64,1,"12837 W HEMINGWAY DR, 91340",34.28885193,-118.4123611,7
7300,1-1524690402,2020-01-02 20:09:00,2020-01-04 14:28:00,7,2,7,8,3,"21230 W HART ST, 91303",34.19723803,-118.5949274,3
7301,1-1524690441,2020-01-02 20:08:00,2020-01-04 08:56:00,4,2,8,98,3,"6333 N CANOGA AVE, 91367",34.18561096,-118.5977606,3
7302,1-1524690488,2020-01-02 20:09:00,2020-01-04 09:22:00,4,2,7,8,3,"21230 W HART ST, 91303",34.19723803,-118.5949274,3
7303,1-1524690491,2020-01-02 20:09:00,2020-01-02 20:10:00,1,4,18,65,11,"9914 W VENICE BLVD, 90232",34.0228835,-118.3991105,5
7304,1-1524690498,2020-01-02 20:09:00,2020-01-02 20:10:00,1,4,18,65,11,"9900 W VENICE BLVD, 90232",34.02301898,-118.398868,5
7305,1-1524690505,2020-01-02 20:09:00,2020-01-02 20:10:00,1,4,18,65,11,"10889 W VENICE BLVD, 90034",34.01638941,-118.4116151,5
7306,1-1524690512,2020-01-02 20:09:00,2020-01-02 20:10:00,1,4,18,89,11,"11700 W PICO BLVD, 90064",34.03148763,-118.445741,11
7307,1-1524690519,2020-01-02 20:09:00,2020-01-02 20:10:00,1,4,18,14,11,"5300 S INGLEWOOD BLVD, 90230",33.98746198,-118.4093359,11
7308,1-1524690526,2020-01-02 20:09:00,2020-01-02 20:10:00,1,4,18,14,11,"12800 W CULVER BLVD, 90066",33.98487937,-118.4255629,11
7309,1-1524690535,2020-01-02 20:09:00,2020-01-02 20:10:00,1,4,18,65,11,"3705 S MIDVALE AVE, 90034",34.01838393,-118.4126321,5
7310,1-1524690542,2020-01-02 20:09:00,2020-01-02 20:10:00,1,4,18,65,11,"10020 W PALMS BLVD, 90034",34.02860973,-118.4041429,5
7311,1-1524690549,2020-01-02 20:09:00,2020-01-06 14:14:00,1,4,18,84,11,"300 E WESTMINSTER AVE, 90291",33.99122434,-118.4707778,11
7312,1-1524690556,2020-01-02 20:09:00,2020-01-02 20:10:00,1,4,18,84,11,"1600 S LINCOLN BLVD, 90291",33.99720377,-118.4589343,11
7313,1-1524690566,2020-01-02 20:09:00,2020-01-02 20:10:00,1,4,18,84,11,"1000 E PALMS BLVD, 90291",33.99724068,-118.4590567,11
7314,1-1524690575,2020-01-02 20:09:00,2020-01-02 20:11:00,1,4,18,48,11,"12900 W VENICE BLVD, 90066",33.99953247,-118.441276,11
7315,1-1524690582,2020-01-02 20:09:00,2020-01-13 15:25:00,1,4,18,50,5,"442 N LA CIENEGA BLVD, 90048",34.07930187,-118.3764054,5
7316,1-1524690589,2020-01-02 20:09:00,2020-01-02 20:11:00,1,4,18,50,5,"456 N LA CIENEGA BLVD, 90048",34.07932349,-118.376489,5
7317,1-1524690596,2020-01-02 20:09:00,2020-01-02 20:11:00,1,4,18,18,7,"806 BEVERLY BLVD, 90026",34.06228056,-118.2605774,13
7318,1-1524690603,2020-01-02 20:09:00,2020-01-02 20:11:00,1,4,18,40,5,"7630 W SUNSET BLVD, 90046",34.09785301,-118.3560298,4
7319,1-1524690610,2020-01-02 20:09:00,2020-01-02 20:11:00,1,4,18,40,5,"7100 W SUNSET BLVD, 90046",34.09773074,-118.3444343,4
7320,1-1524690617,2020-01-02 20:09:00,2020-01-02 20:11:00,1,4,18,50,5,"404 N FAIRFAX AVE, 90036",34.07844204,-118.3613077,5
7321,1-1524690624,2020-01-02 20:09:00,2020-01-02 20:11:00,1,4,18,50,5,"410 N FAIRFAX AVE, 90036",34.07858675,-118.3613174,5
7322,1-1524690641,2020-01-02 20:09:00,2020-01-02 20:11:00,1,4,18,93,11,"2800 S WESTWOOD BLVD, 90064",34.03337238,-118.4229887,5
7323,1-1524690648,2020-01-02 20:09:00,2020-01-02 20:11:00,1,4,18,93,11,"2700 S WESTWOOD BLVD, 90064",34.03504996,-118.4243083,5
7324,1-1524690655,2020-01-02 20:09:00,2020-01-02 20:11:00,1,4,18,93,11,"2300 S WESTWOOD BLVD, 90064",34.04231222,-118.4302285,5
7325,1-1524690663,2020-01-02 20:09:00,2020-01-02 20:11:00,1,4,18,89,11,"11300 W SANTA MONICA BLVD, 90025",34.04626664,-118.448588,11
7326,1-1524690670,2020-01-02 20:09:00,2020-01-06 14:15:00,1,4,18,89,11,"1600 S PURDUE AVE, 90025",34.04587081,-118.45068,11
7327,1-1524690677,2020-01-02 20:09:00,2020-01-02 20:11:00,1,4,18,89,11,"11419 W SANTA MONICA BLVD, 90025",34.04583722,-118.4514076,11
7328,1-1524690685,2020-01-02 20:09:00,2020-01-02 20:11:00,1,4,18,89,11,"11513 W SANTA MONICA BLVD, 90025",34.04549288,-118.4525403,11
7329,1-1524690692,2020-01-02 20:09:00,2020-01-02 20:11:00,1,4,18,89,11,"11517 W SANTA MONICA BLVD, 90025",34.04545639,-118.452407,11
7330,1-1524690699,2020-01-02 20:09:00,2020-01-02 20:11:00,1,4,18,89,11,"11700 W SANTA MONICA BLVD, 90025",34.04349577,-118.4561805,11
7331,1-1524690706,2020-01-02 20:09:00,2020-01-02 20:11:00,1,4,18,89,11,"1479 S STONER AVE, 90025",34.04361843,-118.4576693,11
7332,1-1524690713,2020-01-02 20:09:00,2020-01-06 14:15:00,1,4,18,89,11,"11600 W IDAHO AVE, 90025",34.0436257,-118.4531426,11
7333,1-1524690720,2020-01-02 20:09:00,2020-01-02 20:10:00,1,4,18,65,11,"3604 S WESTWOOD BLVD, 90034",34.02084404,-118.4125664,5
7334,1-1524690727,2020-01-02 20:09:00,2020-01-02 20:10:00,1,4,18,65,11,"3611 S WESTWOOD BLVD, 90034",34.02066254,-118.4127298,5
7335,1-1524690734,2020-01-02 20:09:00,2020-01-02 20:10:00,1,4,18,14,11,"5070 S SLAUSON AVE, 90230",33.99369959,-118.4068172,11
7336,1-1524690741,2020-01-02 20:09:00,2020-01-02 20:10:00,1,4,18,14,11,"5072 S SLAUSON AVE, 90230",33.99366985,-118.4067624,11
7337,1-1524690881,2020-01-02 20:16:00,2020-01-07 17:19:00,4,2,7,82,4,"5437 N CORTEEN PL, 91607",34.16982548,-118.4021377,2
7338,1-1524690900,2020-01-02 20:22:00,2020-01-08 14:41:00,1,4,7,95,12,"802 N FIGUEROA PL, 90744",33.7791777,-118.2808338,15
7339,1-1524690948,2020-01-02 20:19:00,2020-01-07 12:40:00,4,2,7,56,4,"7139 N BELLAIRE AVE, 91605",34.20043792,-118.4095969,2
7340,1-1524691018,2020-01-02 20:21:00,2020-01-05 15:42:00,11,5,7,8,3,"21230 W HART ST, 91303",34.19723803,-118.5949274,3
7341,1-1524691032,2020-01-02 20:21:00,2020-01-06 15:15:00,1,4,7,6,8,"3300 E 4TH ST, 90063",34.03435372,-118.1980403,14
7342,1-1524691098,2020-01-02 20:26:00,2020-01-03 11:37:00,4,2,7,83,4,"6930 N LENNOX AVE, 91405",34.19700969,-118.4453402,6
7343,1-1524691301,2020-01-02 20:10:00,2020-01-06 07:16:00,7,2,8,24,10,"4113 W PALMYRA ROAD, 90008",34.01502146,-118.3438924,10
